Wall time,Step,Value
1722335230.442265,5667,282.1000061035156
1722335231.8830235,5687,367.1000061035156
1722335234.684983,5723,220.1999969482422
1722335235.2268455,5730,248.39999389648438
1722335236.0017993,5740,262.29998779296875
1722335236.9589832,5752,244.5
1722335237.1997993,5755,263.5
1722335237.3568187,5757,378.20001220703125
1722335237.4315612,5758,233.1999969482422
1722335238.5313542,5772,344.79998779296875
1722335239.2308974,5781,403.0
1722335239.8850257,5789,236.60000610351562
1722335243.243924,5832,391.79998779296875
1722335245.9395173,5866,229.6999969482422
1722335246.922845,5879,362.5
1722335247.0020502,5880,386.29998779296875
1722335247.169295,5882,337.79998779296875
1722335252.3085105,5948,381.79998779296875
1722335252.713621,5953,334.1000061035156
1722335252.9488926,5956,359.79998779296875
1722335253.618702,5964,122.19999694824219
1722335255.0327203,5981,484.29998779296875
1722335255.7404375,5990,315.6000061035156
1722335256.3058476,5997,214.89999389648438
1722335256.8086884,6003,197.89999389648438
1722335257.2995372,6009,247.89999389648438
1722335257.3779948,6010,322.6000061035156
1722335260.2718852,6045,247.0
1722335260.8540835,6053,284.1000061035156
1722335262.6169498,6076,371.0
1722335262.767572,6078,237.0
1722335262.8418622,6079,187.6999969482422
1722335265.0585518,6107,318.1000061035156
1722335265.3712947,6111,302.8999938964844
1722335265.5430198,6113,250.3000030517578
1722335267.1637475,6133,251.3000030517578
1722335267.5648475,6138,192.6999969482422
1722335267.732928,6140,482.79998779296875
1722335267.910429,6142,424.8999938964844
1722335270.0638769,6168,384.1000061035156
1722335273.1601224,6205,221.39999389648438
1722335273.6672833,6211,333.8999938964844
1722335274.530752,6221,234.5
1722335274.8995712,6225,257.6000061035156
1722335275.2191303,6229,253.8000030517578
1722335275.78141,6236,269.3999938964844
1722335276.3632464,6243,269.70001220703125
1722335277.0364547,6251,394.5
1722335279.4405682,6279,298.8999938964844
1722335279.6250892,6281,326.79998779296875
1722335280.2172394,6288,512.4000244140625
1722335280.9040358,6296,283.8999938964844
1722335280.9823604,6297,375.29998779296875
1722335281.2371435,6300,330.1000061035156
1722335282.419752,6314,240.3000030517578
1722335283.6431737,6328,319.8999938964844
1722335283.9909184,6332,378.5
1722335284.1747792,6334,352.0
1722335285.339581,6347,446.6000061035156
1722335286.2692668,6358,428.0
1722335286.3459704,6359,337.0
1722335286.7810726,6364,429.3999938964844
1722335286.9459634,6366,374.3999938964844
1722335287.1856055,6369,293.20001220703125
1722335290.3961961,6406,315.29998779296875
1722335291.7429461,6424,257.6000061035156
1722335293.25095,6443,579.2000122070312
1722335293.7094016,6449,287.20001220703125
1722335294.5728176,6459,266.20001220703125
1722335295.7483,6473,184.0
1722335297.2060783,6491,387.20001220703125
